Transaction Type,Amount,Sender ID,Sender Balance,Transaction Time,Receiver ID,Receiver Balance,Device Type,IP Address,Latitude,Longitude,Is Fraudulent
TRANSFER,10579.8,C494419955,94620.01,2:25,M774727095,30307.51,Mobile,236.81.76.40,-32.673631,124.126891,0
TRANSFER,40013.28,C969283627,15462.11,1:12,M845186087,99842.96,Desktop,247.16.41.255,-56.417856,53.327285,0
WITHDRAWAL,9072.47,C105894520,93217.86,1:10,M742109702,49089.78,Web,222.74.12.43,33.939305,-94.967322,0
WITHDRAWAL,16166.9,C553761914,97836.07,11:21,M689417305,45955.09,Mobile,156.160.34.18,-79.762376,-35.504191,0
WITHDRAWAL,49920.06,C555068779,88447.83,1:34,M744354511,48069.8,Mobile,46.68.148.127,9.649335,-132.205351,0
TRANSFER,346.49,C307583658,29609.85,1:5,M828990694,77430.68,Desktop,21.89.124.112,-38.348694,-175.625646,0
WITHDRAWAL,28031.4,C503254668,37583.45,13:5,M152161414,19241.18,Mobile,74.76.59.67,79.993961,167.917229,0
WITHDRAWAL,46692.16,C471649881,50624.0,13:59,M550661986,80073.77,Web,52.133.230.67,82.150975,-88.465781,0
PAYMENT,22176.85,C402377889,18248.92,19:37,M565004432,33142.51,Desktop,159.142.154.119,4.879146,-28.775781,0
PAYMENT,16851.7,C809766614,3122.17,16:8,M458726705,48368.72,Mobile,109.12.143.70,89.393287,164.127624,0
PAYMENT,44078.44,C737116186,59432.5,16:56,M187927226,60431.72,Desktop,45.243.176.184,79.790377,74.616428,0
WITHDRAWAL,45028.5,C248048905,49514.64,17:49,M696959740,97102.12,Web,205.188.54.147,37.475536,-92.625497,0
PAYMENT,39457.13,C185079865,80222.59,18:39,M824812400,90731.63,Web,213.34.45.71,-78.817617,46.784123,1
WITHDRAWAL,17386.86,C306625854,35294.28,9:37,M312113863,44855.84,Desktop,188.85.222.109,7.554497,46.469334,0
TRANSFER,5242.81,C747533088,45530.12,7:42,M405976089,10366.9,Web,235.166.105.33,28.712259,140.127773,0
PAYMENT,32462.04,C625636384,26639.62,7:36,M281002428,443.78,Desktop,127.125.47.173,-55.174461,-157.331007,0
PAYMENT,47364.04,C929963399,37547.19,6:18,M316507047,28358.17,Web,91.119.241.87,5.841044,146.367305,0
TRANSFER,3838.61,C200472968,18758.72,15:14,M465477259,37264.01,Web,13.62.63.75,71.220345,-156.750941,0
PAYMENT,15174.32,C928223675,16709.52,15:2,M515038335,5062.96,Web,97.227.19.29,47.432136,-129.792831,0
TRANSFER,18204.53,C883341161,17014.25,8:3,M990665475,23440.29,Desktop,137.214.17.31,40.729458,128.750632,0
PAYMENT,20550.02,C282984055,60030.31,20:42,M377353935,91122.03,Web,79.189.253.233,-30.591126,-148.845428,0
WITHDRAWAL,21229.71,C541637866,56835.06,9:37,M840494143,7965.61,Web,43.97.24.76,-16.783491,178.000868,0
PAYMENT,23926.59,C331522468,49211.08,8:50,M296312420,11303.33,Desktop,37.31.149.91,-19.93893,166.864573,0
PAYMENT,20971.91,C153524643,67428.46,13:41,M537842030,87813.86,Mobile,59.34.56.39,54.656929,131.153494,0
WITHDRAWAL,39585.2,C591528885,41794.39,16:15,M373401861,37900.55,Desktop,36.199.107.30,-65.938963,91.44924,0
PAYMENT,14147.56,C558753844,11587.48,12:13,M865721017,57505.47,Mobile,162.204.59.19,14.62605,172.813516,0
WITHDRAWAL,17375.43,C658848655,14148.44,0:0,M794320747,56142.6,Web,214.78.108.66,-35.508016,11.110938,0
WITHDRAWAL,20846.62,C725840198,31752.03,13:59,M485354199,64877.31,Mobile,238.121.183.225,46.310552,66.628233,0
WITHDRAWAL,4048.25,C882483426,57019.25,17:38,M918390875,69316.19,Web,255.250.207.42,-78.6576,123.098905,0
PAYMENT,37177.8,C113469216,70469.86,6:46,M695444006,68526.44,Desktop,219.61.177.107,-29.117316,-10.309082,0
TRANSFER,20146.53,C511252661,77170.4,18:59,M478961243,17996.62,Desktop,151.222.49.51,-9.039856,139.696578,0
PAYMENT,44999.35,C425360425,42164.11,23:56,M408522142,32114.14,Desktop,125.18.38.188,-14.820691,-128.038633,0
WITHDRAWAL,42263.41,C997891199,88759.67,22:49,M770922198,50332.58,Desktop,237.149.87.167,82.045261,-154.061455,0
TRANSFER,26173.32,C419676683,6298.13,3:24,M735064807,28063.15,Web,225.241.107.14,-27.62831,-52.297312,0
TRANSFER,11021.72,C823361695,60496.35,10:0,M394906667,73802.93,Mobile,20.142.62.139,22.228078,-86.292309,0
WITHDRAWAL,29041.1,C986402211,5908.71,2:59,M974568680,59888.22,Desktop,231.196.75.50,-60.633388,167.645471,0
TRANSFER,9880.99,C996292064,21082.02,0:30,M271512749,93825.99,Desktop,236.138.128.83,62.862562,105.731441,0
PAYMENT,13360.42,C811852115,701.19,21:29,M784126321,5522.99,Web,84.155.171.223,-81.475343,84.677568,0
TRANSFER,45285.07,C304210482,65979.6,20:10,M846891181,58148.03,Web,217.25.87.238,-19.021027,-20.305813,0
TRANSFER,40927.16,C750014320,13437.38,9:51,M368014906,10886.26,Web,166.140.133.75,-56.887703,53.558615,0
PAYMENT,44609.98,C851689769,61644.5,7:55,M650023048,73930.38,Web,218.254.138.246,60.503846,-60.575104,0
TRANSFER,28150.88,C653615632,99856.0,11:20,M152935816,43460.43,Mobile,77.142.153.102,86.069872,-168.470838,0
TRANSFER,21381.86,C559184177,68851.3,8:53,M977909396,20663.53,Mobile,245.178.11.23,22.346268,-103.917035,0
TRANSFER,41143.48,C568572808,19932.9,5:26,M604647054,18733.18,Web,207.227.135.108,-77.082393,78.732777,0
PAYMENT,38433.62,C935505106,26939.3,4:23,M681482500,10943.78,Mobile,176.69.117.14,73.929342,146.882139,0
TRANSFER,30126.29,C871244482,51167.62,15:34,M697016138,47997.13,Desktop,60.250.105.161,63.11301,102.309207,0
TRANSFER,20561.81,C359773985,17422.71,7:22,M390319340,66832.65,Desktop,89.210.206.119,-61.896144,-162.69784,0
TRANSFER,44660.41,C466319175,49016.14,19:41,M265395205,32986.57,Desktop,92.101.49.145,11.713477,-163.343161,0
PAYMENT,49328.55,C635584448,40080.99,12:56,M859977080,80297.0,Desktop,230.119.171.137,37.679597,-135.149927,0
TRANSFER,33586.29,C314118417,63382.79,23:23,M119949138,43852.01,Web,45.97.214.125,76.053392,-14.834377,0
WITHDRAWAL,45956.1,C508762961,4882.74,0:10,M702102626,3383.6,Desktop,63.207.202.235,-72.91075,-12.554304,0
TRANSFER,37695.54,C175566608,96893.26,10:30,M244572185,31262.0,Web,158.45.234.105,74.677421,-91.330442,0
WITHDRAWAL,2399.13,C985093484,8455.58,1:25,M841309922,60195.15,Desktop,63.236.219.119,22.448354,135.002571,0
TRANSFER,37043.43,C405879908,84271.27,14:18,M375870842,65981.16,Web,51.180.211.246,58.042849,-164.183561,0
TRANSFER,1938.38,C210330170,75909.36,7:24,M701232634,48254.2,Web,203.179.181.249,72.463763,-141.857237,0
WITHDRAWAL,5079.9,C561040241,75824.42,14:5,M873080764,71327.65,Mobile,144.111.110.225,13.69841,131.138285,0
TRANSFER,30087.66,C691765951,74016.44,6:37,M862422791,12765.76,Mobile,239.128.255.223,7.844143,76.506733,0
WITHDRAWAL,29075.18,C481563345,17544.22,13:57,M821798739,75554.4,Web,10.173.60.17,24.090621,-68.101927,0
PAYMENT,8575.06,C574400157,61592.26,23:26,M965540581,59415.02,Web,254.127.33.109,-76.484583,-6.887798,0
PAYMENT,5128.8,C828546852,9762.82,6:54,M230596681,70566.08,Desktop,99.230.53.225,-1.216276,-87.711418,0
WITHDRAWAL,6011.88,C575689902,70426.28,21:44,M885680357,265.38,Mobile,181.138.188.147,-53.364887,93.05684,0
WITHDRAWAL,27153.26,C821856713,54559.96,23:17,M598619079,85891.84,Mobile,98.203.109.131,16.696835,65.484172,1
WITHDRAWAL,25885.73,C643461341,54842.99,4:21,M566092204,46559.57,Web,197.157.156.112,-8.99171,90.544635,0
PAYMENT,9861.85,C514743957,7282.31,18:6,M798306051,46794.94,Desktop,132.31.24.229,32.203876,-123.479137,0
PAYMENT,24273.75,C566124796,10956.5,19:43,M377441595,12422.6,Desktop,125.79.130.29,-7.609949,25.822684,0
WITHDRAWAL,26520.88,C653574782,53433.16,13:48,M369814267,96394.27,Mobile,152.51.79.109,17.377175,-19.792785,0
WITHDRAWAL,20558.37,C477237553,35048.57,7:5,M921899335,86833.51,Mobile,134.172.184.130,-51.57663,-61.20816,0
PAYMENT,39800.24,C990594429,8621.78,0:17,M675355319,60756.82,Mobile,113.173.34.199,78.861543,33.703334,0
PAYMENT,35543.3,C846228601,67812.42,22:18,M226526043,21181.2,Desktop,31.183.51.214,8.256296,70.863191,0
WITHDRAWAL,49838.02,C307988428,442.1,19:33,M916623988,94389.43,Mobile,201.137.169.221,54.603994,102.585467,0
WITHDRAWAL,16324.39,C814117050,44681.44,16:47,M648380424,80831.86,Mobile,84.70.254.252,-80.40721,77.626457,0
TRANSFER,23519.48,C418627320,39518.66,4:15,M170190909,48888.71,Web,144.150.166.36,81.437676,74.613524,0
WITHDRAWAL,31314.49,C735398955,61218.02,15:32,M635603202,53117.58,Web,165.136.210.55,51.734611,-109.277468,0
TRANSFER,6262.15,C844645913,96166.91,13:47,M785890612,80278.82,Desktop,244.96.42.61,41.712826,-47.819831,0
TRANSFER,12097.69,C601245269,1586.16,16:43,M207962439,63441.86,Web,245.248.123.58,-53.468279,-56.868183,0
TRANSFER,47491.93,C939370133,63554.37,17:21,M307964647,66506.87,Mobile,84.137.29.157,-22.652272,-97.641377,0
PAYMENT,2246.7,C900368001,45511.56,3:32,M924665299,77080.44,Desktop,37.106.179.60,-37.423918,132.151826,0
WITHDRAWAL,39239.56,C978295853,51297.19,18:36,M986904905,51337.51,Web,202.130.84.40,-51.215688,-96.203289,0
WITHDRAWAL,6518.66,C831227384,40738.41,23:36,M379289701,59872.77,Desktop,233.141.223.238,-49.313079,100.724893,0
PAYMENT,6588.97,C626213355,92380.06,2:3,M228247607,83818.05,Mobile,140.71.175.221,-51.27963,-149.913736,0
PAYMENT,29465.72,C582237433,46790.15,8:21,M751653978,25376.49,Mobile,134.220.172.119,30.069515,-31.446691,0
TRANSFER,34259.54,C803141836,15003.39,15:27,M426139335,17606.81,Desktop,66.124.140.148,42.911906,-148.082495,0
PAYMENT,40903.58,C560495872,48395.77,6:44,M552144452,14186.11,Desktop,146.114.151.154,-44.908628,169.363944,0
PAYMENT,10044.97,C305673361,71758.23,8:53,M917323214,74225.31,Web,101.179.89.189,60.755503,-125.55096,0
PAYMENT,31607.64,C488283807,54943.24,3:26,M377554498,66911.59,Desktop,34.81.154.142,72.567689,120.310659,0
PAYMENT,1371.39,C894537149,77936.2,5:46,M915164507,88033.58,Web,120.139.250.173,-63.318957,-134.167586,0
WITHDRAWAL,47502.23,C741249543,58738.36,3:56,M164664210,46948.49,Desktop,228.239.193.98,-22.298686,-129.325401,0
WITHDRAWAL,16883.79,C501358861,71311.98,11:41,M647209334,50080.13,Web,43.238.26.242,-64.386574,-76.060246,0
PAYMENT,41733.77,C638052143,25017.36,8:39,M223182454,78541.01,Web,22.162.147.129,-47.725645,-98.154706,0
PAYMENT,33168.48,C265480717,99289.87,13:49,M819863535,99702.84,Web,151.10.160.108,-46.72684,102.7757,0
WITHDRAWAL,30252.75,C546247743,57603.36,20:44,M465673747,29228.92,Web,99.238.130.10,-75.580514,78.486639,0
WITHDRAWAL,23083.01,C606520816,83116.89,18:46,M647254080,21186.42,Web,192.196.129.77,40.182106,-58.419114,0
TRANSFER,10623.05,C562901332,12065.91,17:25,M386394245,60099.14,Desktop,179.11.39.153,70.111309,-150.952958,0
PAYMENT,32886.9,C726374395,88047.55,21:47,M129304097,18504.21,Mobile,17.123.155.116,27.531945,-92.23936,0
TRANSFER,19630.87,C101261281,411.7,19:50,M243569731,9517.52,Web,60.57.197.145,53.920036,-142.543023,0
WITHDRAWAL,17762.8,C701629674,35857.65,0:58,M473549328,74510.26,Mobile,209.160.250.138,-76.690587,-102.052645,0
PAYMENT,27645.57,C367798294,51885.93,23:21,M364092840,13630.41,Desktop,182.190.210.176,87.808329,22.18837,0
TRANSFER,23892.29,C515919760,20060.92,7:53,M863567141,5441.8,Desktop,157.142.244.143,32.075722,-36.997731,0
PAYMENT,2749.36,C120679005,66465.05,6:22,M400702126,93356.72,Mobile,191.87.232.211,-72.937522,-57.839421,0
TRANSFER,20955.08,C270471959,93044.93,6:47,M848976996,80077.45,Mobile,91.133.21.194,-69.871452,-143.251166,0
TRANSFER,2355.96,C247232574,52056.71,12:53,M743016246,68610.67,Web,99.249.252.35,-26.913223,-18.640875,0
PAYMENT,4718.47,C263393977,48381.75,3:9,M847844168,122.07,Web,247.207.118.173,48.670211,177.715699,0
TRANSFER,13309.9,C385667787,71434.48,15:26,M742537229,31686.37,Desktop,31.159.48.217,60.632378,117.365608,0
TRANSFER,27040.73,C262143318,11860.19,21:8,M277812481,67110.18,Desktop,149.143.208.16,62.591841,-34.330564,0
WITHDRAWAL,6383.67,C890155500,87204.9,21:23,M239413195,78.98,Mobile,175.108.247.111,-71.047197,94.735681,0
PAYMENT,5764.95,C246987250,84045.04,19:9,M332103449,94444.61,Web,220.224.33.77,33.986866,8.111558,0
PAYMENT,8219.29,C769735041,19687.01,23:32,M650602918,74038.51,Desktop,77.126.86.204,-41.784545,55.993589,0
TRANSFER,800.18,C364524311,25898.24,16:47,M670921094,71312.36,Web,70.71.222.99,44.348876,59.688726,1
PAYMENT,4060.63,C682652440,77646.66,0:10,M803468788,47553.4,Desktop,171.234.189.199,77.29846,-120.490983,0
TRANSFER,28179.82,C287812028,28923.14,7:45,M336078374,42071.88,Mobile,53.33.29.29,21.070797,-88.715797,0
PAYMENT,3385.06,C175946292,86918.22,7:57,M631365550,65715.61,Web,107.67.218.173,88.245164,76.803706,0
WITHDRAWAL,32597.97,C830913004,10558.52,20:2,M817231818,85270.15,Desktop,171.121.49.70,-1.48228,2.064792,0
TRANSFER,21316.17,C218058833,21729.95,1:4,M283628852,87006.48,Desktop,137.88.249.212,87.823106,178.334531,0
PAYMENT,48277.81,C910204045,98603.17,12:15,M237135875,83249.08,Mobile,199.121.125.241,-47.933956,-46.062927,0
WITHDRAWAL,31139.91,C651233825,92715.28,12:19,M362630938,52011.46,Web,115.79.41.42,-20.029068,-90.646801,0
TRANSFER,29507.48,C643115535,21975.8,5:33,M791334062,83645.25,Mobile,69.66.26.132,-4.999141,131.328475,0
TRANSFER,37143.3,C906092381,64163.79,7:13,M733918303,86599.71,Desktop,189.214.76.111,9.103519,-9.631422,0
WITHDRAWAL,17168.99,C802894661,47508.8,17:31,M467128950,62228.23,Web,150.22.107.106,1.154432,-43.95457,0
PAYMENT,29732.56,C518187614,94799.02,0:30,M799501805,72830.24,Desktop,109.251.236.117,-52.232089,-38.858507,0
PAYMENT,11314.71,C673583228,26917.79,1:42,M693383813,76987.82,Mobile,129.156.249.99,6.457793,-178.151481,0
WITHDRAWAL,13688.01,C497007099,66650.0,10:27,M545866329,5298.62,Web,56.237.59.183,9.114062,-124.565911,0
TRANSFER,18595.84,C692570245,48250.5,12:12,M192794724,28607.49,Mobile,180.166.98.39,76.711501,57.65991,0
TRANSFER,15482.06,C158749552,15015.27,11:57,M800221160,20382.31,Desktop,234.182.246.37,21.606309,-165.384453,0
TRANSFER,9196.32,C380363632,64851.59,23:48,M784340784,40503.34,Desktop,201.232.33.119,66.913413,54.26132,0
TRANSFER,28821.06,C395748886,79565.88,17:14,M669458078,62046.15,Web,108.21.211.77,68.324234,-107.24415,0
WITHDRAWAL,49288.45,C651024499,90653.29,3:34,M247478155,82184.52,Mobile,86.142.240.105,-84.276106,-27.59425,0
WITHDRAWAL,21915.94,C728796338,24857.86,8:1,M557596279,65899.26,Desktop,190.19.198.228,57.810863,9.013144,0
PAYMENT,15522.9,C815710332,79474.3,4:10,M734146488,13209.37,Web,236.136.146.214,-53.076649,-172.560401,0
WITHDRAWAL,28954.13,C763274668,44628.07,21:11,M189472164,57138.91,Web,166.218.241.221,-53.63462,92.689136,0
WITHDRAWAL,29257.64,C739645205,78904.45,23:56,M865136860,98128.83,Web,100.211.202.98,63.712347,-121.641579,0
TRANSFER,34029.73,C608670530,35668.93,1:58,M135354220,66155.66,Mobile,245.129.33.242,6.366512,98.899781,0
WITHDRAWAL,49450.72,C510155687,30771.9,13:26,M253355357,69509.83,Web,90.191.161.11,-29.080492,146.197369,1
PAYMENT,13382.84,C739301184,48069.89,8:18,M798786621,93113.16,Desktop,29.24.37.171,31.483824,25.062211,0
TRANSFER,17001.83,C474306085,33434.46,4:13,M369918307,84201.12,Mobile,222.27.126.155,-72.348054,69.07028,0
WITHDRAWAL,49626.19,C114045765,82875.06,8:12,M211284838,64711.29,Web,98.194.130.29,-16.858672,-0.627315,0
PAYMENT,30010.74,C606577251,17881.5,1:53,M926330206,92424.81,Mobile,156.75.101.238,-28.776258,-76.193006,0
WITHDRAWAL,37468.07,C284756073,8784.59,9:33,M562679274,14252.65,Mobile,247.168.75.35,42.68054,-49.191687,0
TRANSFER,8029.22,C154124323,61376.13,4:41,M696701110,6694.59,Desktop,242.160.82.80,87.800542,-54.620639,0
TRANSFER,4643.4,C900678673,47234.91,4:43,M332346435,24920.02,Mobile,139.47.61.149,20.122556,-59.901776,0
TRANSFER,27660.86,C563621273,82091.98,6:30,M508701152,71733.14,Web,114.189.138.211,-62.277537,-9.941661,0
WITHDRAWAL,7676.63,C437998894,27999.03,7:47,M757201688,48003.08,Desktop,155.173.39.254,65.097906,-157.067214,0
WITHDRAWAL,49877.52,C638731789,25409.44,20:37,M926058725,68557.67,Desktop,135.119.170.108,22.949501,-6.001048,0
WITHDRAWAL,23284.84,C381456508,54238.09,21:54,M691302376,19057.85,Web,47.56.38.224,88.944205,129.200927,0
WITHDRAWAL,49377.41,C343821269,49341.54,20:51,M341170566,66469.52,Mobile,113.242.31.78,-53.362666,116.427203,0
WITHDRAWAL,37274.88,C498252366,46916.45,17:55,M333971193,42214.39,Web,49.84.23.166,43.204998,-148.039134,0
TRANSFER,31356.63,C225524079,85973.7,23:18,M282416247,58220.04,Desktop,15.72.75.171,9.164506,115.897127,0
WITHDRAWAL,35632.76,C946016379,58718.51,22:19,M193880954,18522.57,Web,223.164.252.193,-60.288738,91.793624,1
WITHDRAWAL,8056.66,C195455568,25116.32,8:22,M588231996,28559.37,Web,174.140.219.111,-3.088384,126.072076,0
PAYMENT,37007.5,C215047093,10967.19,16:29,M250167807,39125.24,Mobile,200.234.246.222,-84.453532,-153.967627,0
PAYMENT,29969.97,C601471333,53834.31,22:39,M217712959,13329.25,Mobile,158.210.87.77,-21.429436,-3.113995,0
PAYMENT,48121.45,C493361406,99449.2,8:25,M130747066,75673.33,Mobile,191.44.248.182,-67.422241,-2.682724,0
TRANSFER,4062.07,C529916947,20480.26,20:48,M631461396,88773.05,Web,119.192.88.97,-82.117215,-0.310367,1
TRANSFER,4027.0,C429805134,76480.83,3:29,M535327433,10987.09,Desktop,107.245.196.156,-21.831483,-104.13808,0
PAYMENT,5628.6,C755674388,77303.31,22:57,M696403040,70240.54,Web,60.186.170.165,63.93053,133.151255,0
PAYMENT,28375.02,C265428525,21761.09,9:6,M591537243,40966.8,Mobile,21.192.79.206,-25.556078,174.175334,0
TRANSFER,12665.99,C395412465,82494.66,6:33,M247241186,82598.62,Mobile,232.123.212.219,-47.106034,-179.184322,0
WITHDRAWAL,35793.57,C625710182,92989.79,22:20,M231694779,20952.15,Web,158.39.170.241,82.734006,-159.686156,0
TRANSFER,5251.41,C319161448,78283.06,13:55,M456687371,25953.89,Web,190.76.81.129,78.228791,-178.902112,0
WITHDRAWAL,30169.55,C807725580,15644.49,11:38,M934585852,24180.55,Desktop,92.40.23.126,-60.238888,75.891436,0
WITHDRAWAL,35623.89,C588210822,16687.99,19:11,M108182511,67825.9,Web,179.161.47.38,-34.580875,-43.052582,0
PAYMENT,25898.25,C810773331,57030.38,22:17,M658995996,58762.04,Mobile,152.13.60.238,-72.132472,108.765059,0
WITHDRAWAL,37936.06,C650003260,79401.16,14:22,M409433451,94638.59,Web,246.55.116.240,-33.431282,31.525277,0
WITHDRAWAL,31583.79,C932235421,44796.76,17:51,M819998590,91847.36,Web,240.91.153.149,69.787429,69.914092,0
PAYMENT,27340.44,C656211622,58709.0,4:56,M697504540,38344.02,Desktop,38.142.250.252,-31.317678,-171.076906,0
WITHDRAWAL,35239.9,C433902406,24924.34,17:3,M554848662,34764.26,Web,226.13.103.173,-4.027624,-152.529565,0
PAYMENT,11921.6,C734735642,64160.12,5:39,M293307816,91773.8,Web,33.28.145.109,-59.064986,75.375331,0
WITHDRAWAL,1089.85,C925110025,9293.38,22:43,M202289100,50564.29,Web,59.194.145.179,-19.234433,-163.578271,0
PAYMENT,19396.66,C928452567,40449.39,10:51,M506928519,33627.85,Desktop,96.35.151.248,-43.399416,111.207624,0
PAYMENT,26291.14,C784688856,8501.38,0:25,M995553325,61667.63,Desktop,238.115.71.202,38.045165,-133.132146,0
WITHDRAWAL,5489.11,C568223445,76097.82,4:13,M105104735,12852.09,Desktop,191.136.159.170,14.7407,-52.905959,0
PAYMENT,47271.38,C966712865,90065.12,18:22,M374501432,83166.07,Mobile,190.49.43.74,23.400609,87.640972,0
WITHDRAWAL,27552.86,C819637724,96489.88,20:19,M516720075,91950.64,Mobile,46.12.102.185,0.941712,178.32552,0
PAYMENT,39292.57,C604327439,79866.06,3:14,M934346758,88450.5,Mobile,174.161.180.71,31.457912,164.388064,0
PAYMENT,49464.46,C706908491,79285.5,2:45,M607166514,16632.03,Desktop,25.209.56.180,-63.097898,122.952503,0
PAYMENT,26982.01,C409719545,39841.67,7:59,M962866565,72668.77,Desktop,94.208.14.236,-18.703983,136.231838,0
TRANSFER,48997.01,C783776895,28321.24,15:37,M440185893,81182.21,Mobile,71.207.178.222,-6.925177,156.944292,0
TRANSFER,23500.99,C218318311,77935.53,5:55,M229387298,95682.18,Desktop,176.183.52.233,-47.885983,148.702466,0
TRANSFER,8216.88,C450002997,55837.24,2:48,M594767276,18544.99,Web,107.145.83.82,-27.199819,171.047595,0
TRANSFER,16254.04,C156099395,9789.0,0:23,M929073589,19893.47,Desktop,207.215.198.62,85.440145,-141.937861,0
WITHDRAWAL,41084.7,C989767684,4043.09,15:7,M400559702,74816.1,Mobile,133.223.231.130,-0.665343,-138.510138,0
PAYMENT,2891.93,C559790990,65083.12,4:52,M372120771,4248.78,Web,178.147.45.254,58.922947,62.982714,0
WITHDRAWAL,8419.11,C249888814,35284.65,10:50,M520235389,82066.98,Desktop,54.166.73.173,44.825472,-115.653367,0
TRANSFER,24710.96,C321424559,3999.39,18:12,M776630961,96030.55,Mobile,151.84.250.148,54.577099,91.55801,0
WITHDRAWAL,48725.31,C186413111,2899.93,16:24,M532479598,51594.77,Web,233.43.207.230,-69.206867,-75.430196,0
TRANSFER,38336.08,C120710866,44508.68,16:44,M252238267,52280.39,Mobile,57.93.54.89,-35.199664,139.581315,0
TRANSFER,49640.99,C209933016,88255.57,4:56,M636347708,42682.98,Mobile,99.175.186.239,65.431898,-60.239095,0
TRANSFER,49441.38,C194307417,95804.86,2:11,M722745207,92911.66,Desktop,138.226.88.228,-34.944597,-20.734315,0
WITHDRAWAL,17618.24,C424305574,80542.83,12:4,M914193942,85422.92,Web,161.16.135.189,8.163584,-155.811916,0
PAYMENT,11925.65,C705789229,83017.65,21:41,M739100369,79336.69,Web,215.231.135.194,-64.898219,32.272349,0
TRANSFER,4950.81,C719785863,83788.59,6:11,M805239383,12119.45,Mobile,95.143.92.64,47.296934,-3.134552,0
WITHDRAWAL,18205.13,C153198207,52370.63,14:25,M381721517,75661.77,Web,83.47.250.60,28.15125,-33.195476,0
PAYMENT,28139.73,C996697404,11317.54,5:1,M745285345,72357.09,Mobile,153.226.21.168,-75.854146,-48.730428,0
PAYMENT,24853.49,C674476169,11914.74,14:46,M282388061,32972.72,Web,69.64.252.141,88.671019,-168.330917,1
TRANSFER,16599.52,C484210803,73957.22,23:53,M542176575,1820.01,Desktop,253.61.85.59,-33.520989,-49.492399,0
TRANSFER,3015.05,C912959253,48382.7,23:17,M555298297,31829.27,Web,90.95.133.211,71.523018,82.921673,0
PAYMENT,14747.58,C373484761,61822.3,2:2,M720668908,48091.45,Web,141.211.60.133,11.886479,10.897572,0
WITHDRAWAL,34143.95,C700399849,26287.21,16:26,M140797362,6624.43,Desktop,119.127.61.150,85.637031,124.177827,0
WITHDRAWAL,15030.69,C815116931,54706.13,3:42,M658339896,72754.87,Mobile,93.196.71.166,73.947713,-167.413728,0
PAYMENT,9351.32,C218203632,71246.5,12:12,M482065438,59736.45,Desktop,17.213.84.10,34.717112,-133.33669,0
